561	00046522
562	07387509
563	01085793
564	04186848
565	09165613
566	01294791
567	09572425
568	13046285
569	05921868
570	02348036
571	08587174
572	14083790
573	04423174
574	07803895
575	04548771
576	03091907
577	12218621
578	08966820
579	02431628
580	03101156
581	04795545
582	13065215
583	00662182
584	00829378
585	01698434
586	02668523
587	00120202
588	07131854
589	00093775
590	07213395
591	13495209
592	02873244
593	10388924
594	10278128
595	14795432
596	04535524
597	00868910
598	00363260
599	13206001
600	02581276
601	11473954
602	12056990
603	02726715
604	00673448
605	00552815
606	04767805
607	00493929
608	01867295
609	03981566
610	12577000
611	02113622
612	02064154
613	07025604
614	13622035
615	07527817
616	02204692
617	01163847
618	00035603
619	01123598
620	11332572
621	07283608
622	00552619
623	02505606
624	13206178
625	01876907
626	02560548
627	01625417
628	13697011
629	10170598
630	08803382
631	00203342
632	03266749
633	06270879
634	00752764
635	13742573
636	10808353
637	00869596
638	04967191
639	09838701
640	13722060
641	14155834
642	11601177
643	13555775
644	01105385
645	12899752
646	12922763
647	00749574
648	10332385
649	08675967
650	10458111
651	06778925
652	09084750
653	00926668
654	05576950
655	13383439
656	03003344
657	08029908
658	00195617
659	01419082
660	10710509
661	00765977
662	02163301
663	08271801
664	01463792
665	02770830
666	01947613
667	10700105
668	13477023
669	11777929
670	06873571
671	01367083
672	07758680
673	12327022
674	03203641
675	03335030
676	15232406
677	02301151
678	12685431
679	02423787
680	05525391
681	01938454
682	01167981
683	14824238
684	14732472
685	13195151
686	13548931
687	05598868
688	02803349
689	02116980
690	01662274
691	02070150
692	08389900
693	11555413
694	09998101
695	14035298
696	06631921
697	03520654
698	14116908
699	00278403
700	00648977
701	02549847
702	01225397
703	13039553
704	06391766
705	06463347
706	01442855
707	02282385
708	00150287
709	03038281
710	10680609
711	02727039
712	00303297
713	05699770
714	11189829
715	07734555
716	01268457
717	01368192
718	00352331
719	10855047
720	13152592
721	06452363
722	10482921
723	10508141
724	10309896
725	12506341
726	02512053
727	09087450
728	00717748
729	01010458
730	07361416
731	10930428
732	10228278
733	01989869
734	09254614
735	06196284
736	14385403
737	00577068
738	11736694
739	01088749
740	06351202
741	01677509
742	12158798
743	10527334
744	01800195
745	00305109
746	13518656
747	15154190
748	03928589
749	03683708
750	02226833
751	02617956
752	14094881
753	02277897
754	14412725
755	05893653
756	01227137
757	00272878
758	12727301
759	05616786
760	00598502
761	01906749
762	07613671
763	01188725
764	06986558
765	02714200
766	02083237
767	01807265
768	08493493
769	12550210
770	01556182
771	02064000
772	14133159
773	14447525
774	12524518
775	12721122
776	05530092
777	01103159
778	06571301
779	02730471
780	00892467
781	00522751
782	00700421
783	06174404
784	11633116
785	00514658
786	00924825
787	12250413
788	04902925
789	08877208
790	13978709
791	01960459
792	00556142
793	10529231
794	00605783
795	00635850
796	08589351
797	10030277
798	02715595
799	08468721
800	05219724
801	02262449
802	01771390
803	15218551
804	12093088
805	10370381
806	12595964
807	13307784
808	01247413
809	02215941
810	01230350
811	12166003
812	02700455
813	10400618
814	14753808
815	12191461
816	06562802
817	09012898
818	02201268
819	14336317
820	01844414
821	03492542
822	00663682
823	00445169
824	08907606
825	08925830
826	02429682
827	02839910
828	01741562
829	09901143
830	06588326
831	03284120
832	10465248
833	04418818
834	06400271
835	01054553
836	11973159
837	01293167
838	02248147
839	00531490
840	01891249
841	02026059
842	11841529
843	10466198
844	05459953
845	12776946
846	01118081
847	12634211
848	09977178
849	00781303
850	09086070
851	08207001
852	00951601
853	01894040
854	06094774
855	09817536
856	10801561
857	13969700
858	13081369
859	15146545
860	05542539
861	00996969
862	02186834
863	01916214
864	14289942
865	07408171
866	01085337
867	11908718
868	13644522
869	05349445
870	07909593
871	03314378
872	06099269
873	01767199
874	00392588
875	14794993
876	06356755
877	14704465
878	02795169
879	12774299
880	14980579
881	11456273
882	03567325
883	00020090
884	12477583
885	00468791
886	00925735
887	09192973
888	08550076
889	00560529
890	04821084
891	01428381
892	09073258
893	02331919
894	02402409
895	00322228
896	01841079
897	06879521
898	01496497
899	01003588
900	00608502
901	13259481
902	02656426
903	01578993
904	11065345
905	02846260
906	01853498
907	02290461
908	00399553
909	00684645
910	13275495
911	00670261
912	12887713
913	03778600
914	02525312
915	12494629
916	08720037
917	10086821
918	02030424
919	04280970
920	05448704
921	03314028
922	02593679
923	06718543
924	02175057
925	04766275
926	10055410
927	00353469
928	04593866
929	13412321
930	08225090
931	03149951
932	00695761
933	03069752
934	01245052
935	00745383
936	12620196
937	04671841
938	03619793
939	02695520
940	00734482
941	08967484
942	14531772
943	00308105
944	00088713
945	06629392
946	05612067
947	00068617
948	02683419
949	09114401
950	06399995
951	03728437
952	05166072
953	01988481
954	12698435
955	03767459
956	00578508
957	05034048
958	01309143
959	10673451
960	06671637
961	02133902
962	12712149
963	01358191
964	12761284
965	03042697
966	00092690
967	01444723
968	02184965
969	05646218
970	13819207
971	12849717
972	07366627
973	12883733
974	01584225
975	01739647
976	01638952
977	12868248
978	06121113
979	00230475
980	13916603
981	11598100
982	15140892
983	12036533
984	11450566
985	12606797
986	02688443
987	07337390
988	01418620
989	03933183
990	07566863
991	01843497
992	10329945
993	02794372
994	05571341
995	14004572
996	04093625
997	10671042
998	10375794
999	07664582
1000	02489589
1001	01976488
1002	12336092
1003	02446512
1004	06539178
1005	08405490
1006	02005756
1007	00646738
1008	07426406
1009	04061442
1010	08041106
1011	00770437
1012	13716084
1013	11657314
1014	02100632
1015	11350705
1016	00196024
1017	12896000
1018	02135486
1019	07291794
1020	07972279
1021	05685879
1022	10784544
1023	00872541
1024	08917881
1025	11292207
1026	01216670
1027	11545524
1028	06888674
1029	01880152
1030	11841061
1031	14319684
1032	11706761
1033	06718862
1034	00015303
1035	13627810
1036	07039949
1037	04873939
1038	10897312
1039	04664413
1040	07752264
1041	00433458
1042	01754533
1043	00163441
1044	06078327
1045	02592371
1046	12293723
1047	12577686
1048	04657876
1049	08211475
1050	00034574
1051	07401726
1052	00039121
1053	04737934
1054	13998263
1055	05046659
1056	01016420
1057	11420376
1058	01050165
1059	05279688
1060	13183489
1061	02070466
1062	03903424
1063	04214871
1064	03047941
1065	09018426
1066	02191766
1067	09679708
1068	04467307
1069	09357580
1070	02644113
1071	05526957
1072	01985947
1073	06353934
1074	09758781
1075	00374835
1076	01747717
1077	12532720
1078	02660442
1079	05510173
1080	08246613
1081	14618834
1082	07262579
1083	13149506
1084	00430191
1085	08014615
1086	00908977
1087	00650353
1088	13191318
1089	01309109
1090	02181402
1091	08840374
1092	10122300
1093	01460029
1094	06414948
1095	05321664
1096	00211108
1097	07394814
1098	04122825
1099	12818346
1100	00753685
1101	10248711
1102	00474492
1103	00246217
1104	10742384
1105	05713101
1106	00645552
1107	02239934
1108	02123903
1109	11797722
1110	13393427
1111	10937611
1112	00136991
1113	13810323
1114	03024518
1115	00003431
1116	11495041
1117	06441607
1118	05473735
1119	03536568
1120	02601996
1121	01523105
1122	02429695
1123	02247028
1124	00583933
1125	11304811
1126	02452885
1127	13060190
1128	12775225
1129	04726938
1130	01665332
1131	06201908
1132	10381214
1133	02525447
1134	12009250
1135	02176611
1136	03401721
1137	12321395
1138	10180178
1139	06200010
1140	05161967
1141	00122106
1142	02333225
1143	12073410
1144	01011166
1145	03600285
1146	00677038
1147	00954608
1148	01476135
1149	06536389
1150	03882058
1151	07907037
1152	02547225
1153	12395717
1154	00504270
1155	07544647
1156	14854262
1157	02131279
1158	01277649
1159	14881303
1160	03072201
1161	12062781
1162	10379758
1163	01370561
1164	02600953
1165	10908919
1166	07126734
1167	14901959
1168	06700030
1169	08098708
1170	00623162
1171	00315830
1172	02838728
1173	02405577
1174	07594737
1175	02447542
1176	00320625
1177	08905313
1178	00340463
1179	08312559
1180	04287153
1181	00861611
1182	07424436
1183	06712325
1184	06410776
1185	02686952
1186	10168183
1187	12683950
1188	01484850
1189	01215902
1190	02388276
1191	15244650
1192	02678738
1193	09184405
1194	07003119
1195	06608977
1196	00751529
1197	00694681
1198	00267855
1199	10689104
1200	02165877
1201	08494231
1202	07091587
1203	09479424
1204	09257563
1205	00773432
1206	00991838
1207	06451891
1208	13164763
1209	00876442
1210	01726390
1211	12974987
1212	08970445
1213	04635482
1214	08380340
1215	10452892
1216	09062585
1217	10763075
1218	04622415
1219	06900684
1220	03997484
1221	08229887
1222	08513718
1223	09468237
1224	07319652
1225	13549916
1226	01566888
1227	10684630
1228	08085535
1229	02140781
1230	05267345
1231	13627516
1232	15146260
1233	11705921
1234	00969370
1235	04407844
1236	01822423
1237	10365399
1238	05593476
1239	00362659
1240	09438554
1241	09124399
1242	07304852
1243	14426449
1244	10191613
1245	05476915
1246	02112029
1247	10410440
1248	15258281
1249	12861892
1250	13914608
1251	09023321
1252	13949576
1253	01302683
1254	04051549
1255	06943558
1256	03768132
1257	04099175
1258	14953564
1259	00343249
1260	00901476
1261	00899927
1262	08778401
1263	00920929
1264	02433549
1265	00903212
1266	09020792
1267	10685123
1268	07355491
1269	13421286
1270	09102883
1271	06308049
1272	01470225
1273	02668093
1274	09879552
1275	11864114
1276	09440400
1277	01436290
1278	02102484
1279	11778391
1280	01680478
1281	00802238
1282	07407970
1283	11390364
1284	02953598
1285	03275681
1286	12318378
1287	02419773
1288	07186828
1289	15214419
1290	01833283
1291	09066948
1292	06944480
1293	09649926
1294	09872782
1295	00765193
1296	10655594
1297	00902289
1298	01488956
1299	02618468
1300	01010684
1301	07528470
1302	01802033
1303	02172870
1304	01233397
1305	02489363
1306	00747215
1307	00015388
1308	12797368
1309	01236941
1310	01301410
1311	03214051
1312	00468236
1313	12007560
1314	10426749
1315	01597286
1316	13657849
1317	02453373
1318	08100481
1319	10435367
1320	02199352
1321	12608447
1322	02045705
1323	00332154
1324	05694232
1325	02305245
1326	00605812
1327	00914420
1328	00305153
1329	09288946
1330	14706749
1331	09490352
1332	02424254
1333	01615121
1334	11312709
1335	00571643
1336	01027859
1337	07160424
1338	10530769
1339	09405515
1340	02500472
1341	05971086
1342	01195380
1343	06959932
1344	11622988
1345	01745141
1346	13421832
1347	06908159
1348	06663940
1349	03015113
1350	13344804
1351	00725775
1352	00276373
1353	09048303
1354	08253815
1355	02152991
1356	00994076
1357	05962936
1358	01215851
1359	07437372
1360	13194918
1361	06329313
1362	01898731
1363	07672914
1364	04668819
1365	07044917
1366	06765656
1367	00886699
1368	11601333
1369	02538010
1370	11923637
1371	00444629
1372	00380994
1373	01121508
1374	00450866
1375	00939818
1376	00100235
1377	01677913
1378	00230172
1379	11750989
1380	05200816
1381	11854760
1382	10394786
1383	02053941
1384	13404655
1385	02635794
1386	13482330
1387	11797016
1388	06177729
1389	07902336
1390	01804340
1391	00618878
1392	12366870
1393	10327475
1394	00284101
1395	00764222
1396	01028655
1397	01378346
1398	12188635
1399	02297742
1400	10856486
1401	09697070
1402	00932624
1403	04817280
1404	02308214
1405	00081072
1406	02888133
1407	10305802
1408	00865958
1409	06204406
1410	14777104
1411	00526412
1412	10470460
1413	14493716
1414	05328115
1415	10065758
1416	01655347
1417	09994943
1418	10689564
1419	01918010
1420	15106867
1421	06591609
1422	03093184
1423	11783920
1424	03362890
1425	05915356
1426	11644712
1427	02379753
1428	12776212
1429	01078050
1430	00808855
1431	01770795
1432	12248574
1433	03471974
1434	01693881
1435	10978098
1436	08054721
1437	02696503
1438	01716882
1439	02269196
1440	01786048
1441	01896484
1442	02731398
1443	00882702
1444	04960277
1445	00288970
1446	11624367
1447	12054902
1448	06462807
1449	02023133
1450	11881189
1451	02487573
1452	03404449
1453	08914850
1454	13557158
1455	11907939
1456	08306959
1457	06610436
1458	01369663
1459	02979722
1460	00414174
1461	01196524
1462	09271904
1463	01670315
1464	08996871
1465	10611613
1466	01742310
1467	12588989
1468	12818742
1469	11226427
1470	04672355
1471	07579076
1472	04635953
1473	06507041
1474	12797860
1475	14477667
1476	02023107
1477	05625465
1478	05367735
1479	01135501
1480	02644035
1481	04458409
1482	00891071
1483	00605498
1484	06782680
1485	01419573
1486	03218545
1487	05530429
1488	13190469
1489	00644503
1490	12013323
1491	14822839
1492	00772189
1493	13350976
1494	07751004
1495	00443984
1496	00477107
1497	13766896
1498	02389927
1499	02934888
1500	01284461
1501	12347892
1502	10212780
1503	10494935
1504	02017878
1505	09850457
1506	01822773
1507	12352150
1508	01731545
1509	01383511
1510	13103136
1511	11939887
1512	10048001
1513	02023341
1514	12073744
1515	02506466
1516	00016380
1517	00474994
1518	00508192
1519	00923307
1520	10513509
1521	09696585
1522	03237416
1523	00868799
1524	01557614
1525	06340047
1526	04637108
1527	00765213
1528	12257570
1529	00313171
1530	08977211
1531	00280301
1532	05841151
1533	03308297
1534	05520479
1535	00689950
1536	00272448
1537	14084502
1538	15084824
1539	00179311
1540	12357485
1541	01964441
1542	02361811
1543	13975752
1544	06248863
1545	04086794
1546	06691684
1547	02848523
1548	10361390
1549	00465634
1550	03967396
1551	13164583
1552	01677716
1553	11761007
1554	14550469
1555	02368399
1556	10485440
1557	12710577
1558	02471300
1559	01929951
1560	00294175
1561	08013845
1562	01699040
1563	04809784
1564	13852395
1565	02321009
1566	05453943
1567	02854739
1568	09094093
1569	07379094
1570	00572043
1571	08299307
1572	10820790
1573	04593629
1574	06978180
1575	02253913
1576	12164215
1577	01927301
1578	04090064
1579	14508974
1580	04751305
1581	01518047
1582	02670890
1583	03971422
1584	10254761
1585	09180967
1586	01771417
1587	10225219
1588	05913538
1589	00777522
1590	14376188
1591	00456740
1592	00390198
1593	12342498
1594	14842091
1595	12965463
1596	08903352
1597	02136901
1598	06979249
1599	11036140
1600	00673863
1601	05117660
1602	12558425
1603	05727220
1604	08241798
1605	12533730
1606	01299037
1607	13095685
1608	13908021
1609	01581166
1610	01489275
1611	07500741
1612	07763483
1613	01477806
1614	02761685
1615	05028159
1616	01710190
1617	05580929
1618	11920867
1619	13970236
1620	01728920
1621	09034550
1622	01773346
1623	08945821
1624	02503365
1625	00556313
1626	05395690
1627	02590702
1628	04459122
1629	15166462
1630	12943049
1631	01277540
1632	02546331
1633	10308275
1634	01730799
1635	09958724
1636	02256882
1637	01781983
1638	02340543
1639	01281184
1640	10427658
1641	12220654
1642	09238425
1643	00189062
1644	10554243
1645	02658531
1646	00539110
1647	02539251
1648	10462860
1649	12108432
1650	01522716
1651	02515341
1652	10503247
1653	01181559
1654	01982068
1655	11449002
1656	05453145
1657	10727016
1658	02567484
1659	03379828
1660	00099184
1661	01102997
1662	05882793
1663	05283816
1664	00752493
1665	12501035
1666	01840278
1667	12054499
1668	09510904
1669	06170498
1670	09224325
1671	13625063
1672	11107901
1673	01677242
1674	04326896
1675	01779986
1676	01478002
1677	12979478
1678	12774127
1679	04301474
1680	01459791
1681	00633329
1682	01779165
1683	02914813
1684	09323221
1685	07957193
1686	14460565
1687	12163824
1688	08999482
1689	09930257
1690	14295389
1691	01835280
1692	08414119
1693	01901289
1694	11326591
1695	02196119
1696	00650016
1697	01443831
1698	07451463
1699	12970379
1700	07226545
1701	09183971
1702	14497763
1703	04817923
1704	13059485
1705	02161944
1706	06340707
1707	09852826
1708	11925898
1709	07600696
1710	02336947
1711	13538314
1712	01215137
1713	02047260
1714	07154666
1715	01147451
1716	10120671
1717	09459557
1718	02742638
1719	03501614
1720	02130160
1721	03924069
1722	00022099
1723	15243730
1724	01610426
1725	04718563
1726	09022667
1727	11863242
1728	09192280
1729	01287431
1730	14112466
1731	08837552
1732	01062739
1733	00235368
1734	10001647
1735	01749428
1736	02716866
1737	01768969
1738	02786866
1739	11884667
1740	10509605
1741	11848253
1742	02344528
1743	01023071
1744	03075191
1745	09365443
1746	11905989
1747	08378356
1748	01183031
1749	07219751
1750	03126580
1751	09375693
1752	06345566
1753	10743124
1754	02291572
1755	01255222
1756	10394141
1757	01177703
1758	14427239
1759	12717524
1760	08390511
1761	05846932
1762	01713348
1763	02152504
1764	13651072
1765	00791078
1766	10658304
1767	07374756
1768	00094448
1769	13100156
1770	12952852
1771	01556178
1772	08372574
1773	10488865
1774	07251779
1775	04749709
1776	01140471
1777	13820655
1778	11654293
1779	08903872
1780	01886045
1781	00073525
1782	00445802
1783	03153361
1784	11750855
1785	07036862
1786	14252864
1787	10552742
1788	07397955
1789	02128925
1790	02509197
1791	10659042
1792	09074431
1793	04961691
1794	03148920
1795	04003241
1796	00071803
1797	02618149
1798	00081367
1799	01886756
1800	12538603
1801	00331842
1802	00172505
1803	03296597
1804	10214390
1805	00050454
1806	02451912
1807	09825519
1808	06729499
1809	07374152
1810	06883725
1811	03371363
1812	02203592
1813	00047018
1814	14516743
1815	09342563
1816	12446519
1817	01224001
1818	11974888
1819	01859325
1820	01924505
1821	02822055
1822	12200315
1823	00800121
1824	12697883
1825	09220046
1826	00444519
1827	10803193
1828	02416030
1829	01150164
1830	02544960
1831	12069821
1832	02412647
1833	01802159
1834	00021265
1835	00240293
1836	09691435
1837	02018207
1838	11451442
1839	01563005
1840	13750844
1841	10102506
1842	02005778
1843	01365355
1844	11288216
1845	07302164
1846	01975237
1847	14302005
1848	01458842
1849	10320863
1850	14821043
1851	00239230
1852	13720600
1853	02710429
1854	02498987
1855	09445088
1856	12376382
1857	03283519
1858	00595894
1859	12287388
1860	12166929
1861	01729322
1862	08558155
1863	10069120
1864	09868270
1865	11016563
1866	11748002
1867	03130563
1868	07813107
1869	06719974
1870	09846265
1871	11599165
1872	02233338
1873	02058933
1874	02528163
1875	10207169
1876	10294421
1877	10286539
1878	14523090
1879	11877193
1880	08757264
1881	00336805
1882	02142993
1883	01302019
1884	11445395
1885	00947128
1886	00076341
1887	03721797
1888	00378042
1889	01961736
1890	00377364
1891	09713985
1892	02192127
1893	03359755
1894	08851034
1895	11706325
1896	01636221
1897	04011827
1898	05802912
1899	01190172
1900	03654086
1901	00512267
1902	12010021
1903	11643835
1904	03869222
1905	00188137
1906	10569411
1907	04471632
1908	11703935
1909	10916105
1910	04435870
1911	00179486
1912	09991026
1913	06737112
1914	11667562
1915	05280512
1916	00352558
1917	01277784
1918	01114475
1919	07575392
1920	14316714
1921	01546921
1922	13904843
1923	04504486
1924	04904560
1925	00173283
1926	01018928
1927	00740712
1928	01864634
1929	00306314
1930	14156488
1931	07439570
1932	02165247
1933	02992032
1934	00713996
1935	06350592
1936	08713655
1937	00101779
1938	02384858
1939	02398854
1940	10777299
1941	00100543
1942	10441251
1943	03803911
1944	07540602
1945	01929047
1946	01528654
1947	13773725
1948	01864038
1949	12004310
1950	14027674
1951	06727224
1952	03646809
1953	12298395
1954	01502122
1955	00558630
1956	02424984
1957	00302875
1958	01422594
1959	05247621
1960	07436352
1961	08186047
1962	13570574
1963	02257536
1964	06720964
1965	03197446
1966	01942137
1967	11964269
1968	03061050
1969	10199251
1970	00404202
1971	00273690
1972	05070290
1973	02646508
1974	10837918
1975	06729864
1976	08855909
1977	00985921
1978	02583780
1979	01907258
1980	08007534
1981	00884778
1982	00530017
1983	15280497
1984	10771270
1985	11564734
1986	00697923
1987	06392935
1988	12567768
1989	13875185
1990	01770967
1991	15288111
1992	00114837
1993	07517550
1994	08137495
1995	07047505
1996	08895928
1997	02543565
1998	01577635
1999	13717155
2000	01152033
2001	10693459
2002	11127752
2003	09033936
2004	02309008
2005	01745722
2006	10254392
2007	05051896
2008	12085469
2009	03763133
2010	09167652
2011	00951433
2012	14464005
2013	05233100
2014	06500937
2015	03412906
2016	01207149
2017	14121058
2018	07314427
2019	09385586
2020	00306017
2021	01240514
2022	01414288
2023	15203565
2024	02660651
2025	10042690
2026	13556377
2027	02023600
2028	04204468
2029	09038272
2030	04975122
2031	14635092
2032	02126382
2033	01891633
2034	12598826
2035	02216083
2036	01070892
2037	04300080
2038	05843236
2039	02377480
2040	09231890
2041	05523420
2042	00442847
2043	01400891
2044	02610234
2045	05581514
2046	10119953
2047	02532261
2048	09294413
2049	02200705
2050	10221312
2051	07155661
2052	01680756
2053	02590495
2054	06021247
2055	01220984
2056	10632576
2057	07783210
2058	15127307
2059	00916285
2060	00999588
2061	08289841
2062	10855604
2063	08398036
2064	09860940
2065	00053889
2066	01900150
2067	06436717
2068	03167666
2069	02003359
2070	04291511
2071	09849012
2072	12907287
2073	02173240
2074	09987696
2075	11761484
2076	07399917
2077	02327028
2078	03725035
2079	13990064
2080	10120330
2081	05826291
2082	01522878
2083	09667205
2084	09277010
2085	15268094
2086	13377268
2087	11192067
2088	00945916
2089	01809752
2090	04586761
2091	04061969
2092	09421191
2093	11924330
2094	00145024
2095	12459275
2096	12371002
2097	08541454
2098	07640844
2099	02343056
2100	13753067
2101	04588365
2102	14242922
2103	05706954
2104	04864515
2105	03699975
2106	10528816
2107	00811661
2108	00601783
2109	02389220
2110	13048666
2111	06514880
2112	13962498
2113	12346578
2114	04240576
2115	02641201
2116	01977366
2117	00739536
2118	14835478
2119	06349220
2120	00889740
2121	03044934
2122	10496393
2123	13034953
2124	11898775
2125	01092366
2126	03371728
2127	00312266
2128	12739072
2129	05959578
2130	08381436
2131	02094755
2132	12505752
2133	14112255
2134	05965195
2135	01749394
2136	07097094
2137	02449699
2138	03446528
2139	13752443
2140	14151884
2141	00332017
